dataset,category,id,home,uid,shorthand,status,screw,diameter,length,quantity,product_code,set,proper_name,screw_sizes,size_range,left_right,size,location,name,presentation,description,ref,code,lat,lng,region
plates,2.7-4.0,164,"D1, D3",PPMT,2.7,,,,,,52202604,2.7-4.0,VA 3.5mm Posteromedial Proximal Tibia Plates,3.5mm,Standard,,4H,"D1, D3",,,,,,,,
plates,2.7-4.0,165,"D1, D3",PPMT,2.7,,,,,,52202606,2.7-4.0,VA 3.5mm Posteromedial Proximal Tibia Plates,3.5mm,Standard,,6H,"D1, D3",,,,,,,,
plates,2.7-4.0,166,D3,DPT,2.7,,,,,,52201933,2.7-4.0,VA 3.5mm T-Type Distal Posterior Tibia Plates,3.5mm,Standard,L,3H,D3,,,,,,,,
plates,2.7-4.0,167,D3,DPT,2.7,,,,,,52201963,2.7-4.0,VA 3.5mm T-Type Distal Posterior Tibia Plates,3.5mm,,L,3H,D3,,,,,,,,
plates,2.7-4.0,168,D3,DPT,2.7,,,,,,52201935,2.7-4.0,VA 3.5mm T-Type Distal Posterior Tibia Plates,3.5mm,Standard,R,5H,D3,,,,,,,,
plates,2.7-4.0,169,D3,DPT,2.7,,,,,,52201965,2.7-4.0,VA 3.5mm T-Type Distal Posterior Tibia Plates,3.5mm,Standard,R,5H,D3,,,,,,,,
plates,3.5-6.5,02,"D5, D6",PLTI,3.5,,,,,,52202134,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,L,4H,"D5, D6",,,,,,,,
plates,3.5-6.5,03,"D5, D6",PLTI,3.5,,,,,,52202136,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,L,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,04,"D5, D6",PLTI,3.5,,,,,,52202138,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,L,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,05,"D5, D6",PLTI,3.5,,,,,,52202140,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,L,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,06,"D5, D6",PLTI,3.5,,,,,,52202142,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,L,12H,"D5, D6",,,,,,,,
plates,3.5-6.5,07,D5,PLTI,3.5,,,,,,52202144,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Long,L,14H,D5,,,,,,,,
plates,3.5-6.5,08,D4,PLTI,3.5,,,,,,52202146,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Extra Long,L,16H,D4,,,,,,,,
plates,3.5-6.5,09,"D5, D6",PLTI,3.5,,,,,,52202164,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,R,4H,"D5, D6",,,,,,,,
plates,3.5-6.5,10,"D5, D6",PLTI,3.5,,,,,,52202166,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,R,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,11,"D5, D6",PLTI,3.5,,,,,,52202168,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,R,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,12,"D5, D6",PLTI,3.5,,,,,,52202170,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,R,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,13,"D5, D6",PLTI,3.5,,,,,,52202172,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Standard,R,12H,"D5, D6",,,,,,,,
plates,3.5-6.5,14,D5,PLTI,3.5,,,,,,52202174,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Long,R,14H,D5,,,,,,,,
plates,3.5-6.5,15,D4,PLTI,3.5,,,,,,52202176,3.5-6.5,VA 3.5/4.5/5.0mm Proximal Lateral Tibia Plates,"3.5mm, 4.5mm, 5.0mm",Extra Long,R,16H,D4,,,,,,,,
plates,3.5-6.5,16,"D5[no_stock], D6",PLTII,3.5,,,,,,52205145,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,L,5H,"D5[no_stock], D6",,,,,,,,
plates,3.5-6.5,17,"D5, D6",PLTII,3.5,,,,,,52205147,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,L,7H,"D5, D6",,,,,,,,
plates,3.5-6.5,18,"D5, D6",PLTII,3.5,,,,,,52205149,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,L,9H,"D5, D6",,,,,,,,
plates,3.5-6.5,19,"D5, D6",PLTII,3.5,,,,,,52205151,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,L,11H,"D5, D6",,,,,,,,
plates,3.5-6.5,20,"D5, D6[no_stock]",PLTII,3.5,,,,,,52205175,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,R,5H,"D5, D6[no_stock]",,,,,,,,
plates,3.5-6.5,21,"D5, D6",PLTII,3.5,,,,,,52205177,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,R,7H,"D5, D6",,,,,,,,
plates,3.5-6.5,22,"D5, D6",PLTII,3.5,,,,,,52205179,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,R,9H,"D5, D6",,,,,,,,
plates,3.5-6.5,23,"D5, D6",PLTII,3.5,,,,,,52205181,3.5-6.5,VA 4.5/5.0mm Proximal Lateral Tibia Plates II,"4.5mm, 5.0mm",Standard,R,11H,"D5, D6",,,,,,,,
plates,3.5-6.5,24,"D5, D6",PMT,3.5,,,,,,52202534,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,L,4H,"D5, D6",,,,,,,,
plates,3.5-6.5,25,"D5, D6",PMT,3.5,,,,,,52202535,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,L,5H,"D5, D6",,,,,,,,
plates,3.5-6.5,26,"D5, D6",PMT,3.5,,,,,,52202536,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,L,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,27,D5,PMT,3.5,,,,,,52202538,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",LONG,L,8H,D5,,,,,,,,
plates,3.5-6.5,28,D5,PMT,3.5,,,,,,52202540,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",LONG,L,10H,D5,,,,,,,,
plates,3.5-6.5,29,"D5, D6",PMT,3.5,,,,,,52202564,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,R,4H,"D5, D6",,,,,,,,
plates,3.5-6.5,30,"D5, D6",PMT,3.5,,,,,,52202565,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,R,5H,"D5, D6",,,,,,,,
plates,3.5-6.5,31,"D5, D6",PMT,3.5,,,,,,52202566,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",Standard,R,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,32,D5,PMT,3.5,,,,,,52202568,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",LONG,R,8H,D5,,,,,,,,
plates,3.5-6.5,33,D5,PMT,3.5,,,,,,52202570,3.5-6.5,VA 4.5/5.0mm Proximal Medial Tibia Plates,"4.5mm, 5.0mm",LONG,R,10H,D5,,,,,,,,
plates,3.5-6.5,34,"D5, D6",DLF,3.5,,,,,,52202736,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,L,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,35,"D5, D6",DLF,3.5,,,,,,52202738,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,L,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,36,"D5, D6",DLF,3.5,,,,,,52202740,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,L,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,37,"D5, D6",DLF,3.5,,,,,,52202742,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,L,12H,"D5, D6",,,,,,,,
plates,3.5-6.5,38,"D5, D6",DLF,3.5,,,,,,52202744,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,L,14H,"D5, D6",,,,,,,,
plates,3.5-6.5,39,"D5, D6",DLF,3.5,,,,,,52202766,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,R,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,40,"D5, D6",DLF,3.5,,,,,,52202768,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,R,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,41,"D5, D6",DLF,3.5,,,,,,52202770,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,R,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,42,"D5, D6",DLF,3.5,,,,,,52202772,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,R,12H,"D5, D6",,,,,,,,
plates,3.5-6.5,43,"D5, D6",DLF,3.5,,,,,,52202774,3.5-6.5,VA 4.5/5.0mm Distal Lateral Femur Plates,"4.5mm, 5.0mm",Standard,R,14H,"D5, D6",,,,,,,,
plates,3.5-6.5,44,"D5, D6",TSP,3.5,,,,,,52203906,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Standard,,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,45,"D5, D6",TSP,3.5,,,,,,52203907,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Standard,,7H,"D5, D6",,,,,,,,
plates,3.5-6.5,46,"D5, D6",TSP,3.5,,,,,,52203908,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Standard,,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,47,"D5, D6",TSP,3.5,,,,,,52203909,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Standard,,9H,"D5, D6",,,,,,,,
plates,3.5-6.5,48,"D5, D6",TSP,3.5,,,,,,52203910,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Standard,,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,49,D5,TSP,3.5,,,,,,52203911,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Long,,11H,D5,,,,,,,,
plates,3.5-6.5,50,D5,TSP,3.5,,,,,,52203912,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Long,,12H,D5,,,,,,,,
plates,3.5-6.5,51,D5,TSP,3.5,,,,,,52203914,3.5-6.5,VA 5.0mm Tibia Straight Plates,5.0mm,Extra Long,,14H,D5,,,,,,,,
plates,3.5-6.5,52,"D5, D6",FSP,3.5,,,,,,52204006,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,Short,,6H,"D5, D6",,,,,,,,
plates,3.5-6.5,53,"D5, D6",FSP,3.5,,,,,,52204008,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,Standard,,8H,"D5, D6",,,,,,,,
plates,3.5-6.5,54,"D5, D6",FSP,3.5,,,,,,52204010,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,Standard,,10H,"D5, D6",,,,,,,,
plates,3.5-6.5,55,"D5, D6",FSP,3.5,,,,,,52204012,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,Standard,,12H,"D5, D6",,,,,,,,
plates,3.5-6.5,56,"D5, D6",FSP,3.5,,,,,,52204014,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,long,,14H,"D5, D6",,,,,,,,
plates,3.5-6.5,57,D5,FSP,3.5,,,,,,52204016,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,extra long,,16h,D5,,,,,,,,
plates,3.5-6.5,58,D5,FSP,3.5,,,,,,52204018,3.5-6.5,VA 5.0mm Femur Straight Plates,5.0mm,extra long,,18h,D5,,,,,,,,
plates,3.5-6.5,59,D4[no_stock],PFP,3.5,,,,,,52202835,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,L,5H,D4[no_stock],,,,,,,,
plates,3.5-6.5,60,D4,PFP,3.5,,,,,,52202837,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,L,7H,D4,,,,,,,,
plates,3.5-6.5,61,D4[no_stock],PFP,3.5,,,,,,52202839,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,L,9H,D4[no_stock],,,,,,,,
plates,3.5-6.5,62,D4,PFP,3.5,,,,,,52202841,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,L,11H,D4,,,,,,,,
plates,3.5-6.5,63,D4,PFP,3.5,,,,,,52202865,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,R,5H,D4,,,,,,,,
plates,3.5-6.5,64,D4[no_stock],PFP,3.5,,,,,,52202867,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,R,7H,D4[no_stock],,,,,,,,
plates,3.5-6.5,65,D4,PFP,3.5,,,,,,52202869,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,R,9H,D4,,,,,,,,
plates,3.5-6.5,66,D4,PFP,3.5,,,,,,52202871,3.5-6.5,VA 4.5/5.0/6.5mm Proximal Lateral Femur Plates,"4.5mm, 5.0mm, 6.5mm",Standard,R,11H,D4,,,,,,,,
plates,2.7-4.0,170,D4,APP,2.7,,,,,,52206605,2.7-4.0,Anterior Patella Plates,2.7mm,Standard,,3H,D4,,,,,,,,
plates,2.7-4.0,171,D4[no_stock],APP,2.7,,,,,,52206602,2.7-4.0,Anterior Patella Plates,2.7mm,Small,,3H,D4[no_stock],,,,,,,,
plates,2.7-4.0,172,D3,FIBHOOK,2.7,,,,,,52205934,2.7-4.0,Distal Lateral Fibular Hook Plates,"2.7mm, 3.5mm",Standard,L,4H,D3,,,,,,,,
plates,2.7-4.0,173,D3,FIBHOOK,2.7,,,,,,52205935,2.7-4.0,Distal Lateral Fibular Hook Plates,"2.7mm, 3.5mm",Standard,L,5H,D3,,,,,,,,
plates,2.7-4.0,174,D3,FIBHOOK,2.7,,,,,,34000070,2.7-4.0,Distal Lateral Fibular Hook Plates,"2.7mm, 3.5mm",Standard,R,4H,D3,,,,,,,,
plates,2.7-4.0,175,D3,FIBHOOK,2.7,,,,,,34000071,2.7-4.0,Distal Lateral Fibular Hook Plates,"2.7mm, 3.5mm",Standard,R,5H,D3,,,,,,,,
plates,2.7-4.0,176,D4,DLTII,2.7,,,,,,52206040,2.7-4.0,2.7/3.5 Distal Lateral Tibia Plates,"2.7mm, 3.5mm",Standard,L,8H,D4,,,,,,,,
plates,2.7-4.0,177,D4,DLTII,2.7,,,,,,52206038,2.7-4.0,2.7/3.5 Distal Lateral Tibia Plates,"2.7mm, 3.5mm",Standard,L,10H,D4,,,,,,,,
plates,2.7-4.0,178,D4[no_stock],DLTII,2.7,,,,,,52206070,2.7-4.0,2.7/3.5 Distal Lateral Tibia Plates,"2.7mm, 3.5mm",Standard,R,8H,D4[no_stock],,,,,,,,
plates,2.7-4.0,179,D4,DLTII,2.7,,,,,,52206068,2.7-4.0,2.7/3.5 Distal Lateral Tibia Plates,"2.7mm, 3.5mm",Standard,R,10H,D4,,,,,,,,
plates,2.7-4.0,180,D4,ADT,2.7,,,,,,52206101,2.7-4.0,Anterior Distal Tibia Plates,"2.7mm, 3.5mm",Standard,,3H,D4,,,,,,,,
plates,2.7-4.0,181,D4,ADT,2.7,,,,,,52206102,2.7-4.0,Anterior Distal Tibia Plates,"2.7mm, 3.5mm",Standard,,5H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",01,D4,DRVL,,,,,,,52240731,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,L,8H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",02,D4,DRVL,,,,,,,52240732,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,L,10H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",03,D4,DRVL,,,,,,,52240733,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,L,12H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",04,D4,DRVL,,,,,,,52240761,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,R,8H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",05,D4,DRVL,,,,,,,52240762,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,R,10H,D4,,,,,,,,
plates,"2.4-2.7, 2.7-4.0",06,D4,DRVL,,,,,,,52240763,"2.4-2.7, 2.7-4.0",2.4 DISTAL RADIUS VOLAR PLATES LONG,"2.4mm, 3.5mm",Standard,R,12H,D4,,,,,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone novo,1 cc,"Synthetic bone graft, paste",PAS1,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone novo,2.5 cc,"Synthetic bone graft, paste",PAS2.5,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone fusion,1 cc,"Synthetic bone graft, granulated paste",GNP1,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone fusion,2.5 cc,"Synthetic bone graft, granulated paste",GNP2.5,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,5 cc,"Synthetic bone substitute, granules",RBG5,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,10 cc,"Synthetic bone substitute, granules",RBG10,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,30 cc,"Synthetic bone substitute, granules",RBG30,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,20 cc,"Synthetic bone substitute, granules",RBG20,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,10x10x10 mm,"Synthetic bone substitute, block",RB111,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Reprobone,20x20x20 mm,"Synthetic bone substitute, block",RB222,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Collatamp G,5 cm x 5 cm,Collatamp 5,CT5,,,,
bonegraft,,,,,,,,,,,,,,,,,,,Collatamp G,10 cm x 10 cm,Collatamp 10,CT10,,,,
hospitals,,,,,,,,,,,,,,,,,,,UKM Specialist Centre,,,,UKMSC,3.0927,101.7214,KL
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pakar Kanak-Kanak UKM,,,,HPKK,3.0921,101.7225,KL
hospitals,,,,,,,,,,,,,,,,,,,Hospital Canselor Tuanku Muhriz UKM/HCTM,,,,HUKM,3.1026,101.7241,KL
hospitals,,,,,,,,,,,,,,,,,,,Hospital Cyberjaya,,,,HCJ,2.9142,101.6285,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Putrajaya,,,,HPJ,2.9292,101.6742,Putrajaya
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kajang,,,,HKJ,2.9922,101.7892,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kuala Lumpur,,,,HKL,3.1735,101.7041,KL
hospitals,,,,,,,,,,,,,,,,,,,HOSPITAL ANGKATAN TENTERA,,,,HAT,3.1818,101.7289,KL
hospitals,,,,,,,,,,,,,,,,,,,Hospital UiTM Puncak Alam,,,,HUITMPA,3.2038,101.4468,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Shah Alam,,,,HSA,3.0857,101.4827,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sungai Buloh,,,,HSBU,3.2197,101.5831,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Selayang,,,,HSY,3.2424,101.6447,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Ampang,,,,HA,3.1278,101.7618,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pengajar UPM,,,,HPUPM,2.995,101.7241,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Serdang,,,,HSD,2.9764,101.7142,Selangor
hospitals,,,,,,,,,,,,,,,,,,,"Hospital Tengku Ampuan Rahimah, Klang",,,,HTAR,3.0333,101.4431,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Banting,,,,HB,2.8127,101.5031,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tanjong Karang,,,,HTK,3.4244,101.1764,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kuala Kubu Bharu,,,,HKKB,3.5631,101.6578,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tuanku Ja'afar,,,,HTJ,2.7183,101.9442,NS
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tuanku Ampuan Najihah,,,,HTAN,2.7411,102.2472,NS
hospitals,,,,,,,,,,,,,,,,,,,Hospital Jempol,,,,HJEM,2.7931,102.3925,NS
hospitals,,,,,,,,,,,,,,,,,,,Hospital Port Dickson,,,,HPD,2.4594,101.8547,NS
hospitals,,,,,,,,,,,,,,,,,,,Hospital Melaka,,,,HMLK,2.2172,102.2619,Melaka
hospitals,,,,,,,,,,,,,,,,,,,Hospital Jasin,,,,HJSN,2.3081,102.4331,Melaka
hospitals,,,,,,,,,,,,,,,,,,,Hospital Segamat,,,,HSGT,2.5025,102.8222,Johor
hospitals,,,,,,,,,,,,,,,,,,,"Hospital Sultanah Aminah, Johor Bahru",,,,HSAJB,1.4586,103.7461,Johor
hospitals,,,,,,,,,,,,,,,,,,,"Hospital Mersing, Johor Bahru",,,,HM,2.4296,103.8453,Johor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tengku Ampuan Afzan (Kuantan),,,,HTAA,3.8016,103.3242,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pekan,,,,HPKN,3.4914,103.3892,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kemaman,,,,HKMN,4.242,103.4218,Terengganu
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sultan Haji Ahmad Shah (Temerloh),,,,HOSHAS,3.4475,102.4086,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Bentong,,,,HBTG,3.5244,101.9136,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kuala Lipis,,,,HKLPS,4.1853,102.0494,Pahang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Taiping,,,,HTPG,4.8519,100.7414,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Kulim,,,,HKU,5.3711,100.5517,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Baling,,,,HBLG,5.6792,100.9169,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pulau Pinang,,,,HPP,5.4172,100.3117,Penang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Seberang Jaya,,,,HSJ,5.3944,100.4081,Penang
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pendang,,,,HPDG,5.9872,100.4786,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sultanah Maliha,,,,HSML,6.3214,99.7992,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sultan Abdul Halim,,,,HSAH,5.6669,100.5186,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sultanah Bahiyah,,,,HSB,6.1492,100.4058,Kedah
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tuanku Fauziah,,,,HTF,6.4409,100.1914,Perlis
hospitals,,,,,,,,,,,,,,,,,,,Hospital Raja Permaisuri Bainun,,,,HRPB,4.6042,101.0906,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Slim River,,,,HSR,3.8294,101.4047,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Teluk Intan,,,,HTI,3.9997,101.0206,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sri Manjung,,,,HSM,4.1953,100.6658,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Fatimah,,,,HFI,4.6133,101.1039,Perak
hospitals,,,,,,,,,,,,,,,,,,,Hospital Raja Perempuan Zainab II (Kota Bharu),,,,HRPZ,6.1264,102.2439,Kelantan
hospitals,,,,,,,,,,,,,,,,,,,Hospital Tanah Merah,,,,HTM,5.8117,102.1467,Kelantan
hospitals,,,,,,,,,,,,,,,,,,,Hospital Pakar Universiti Sains Malaysia,,,,HPUSM,6.1044,102.2858,Kelantan
hospitals,,,,,,,,,,,,,,,,,,,Hospital Sultanah Nur Zahirah (Kuala Terengganu),,,,HSNZ,5.3248,103.1509,Terengganu
hospitals,,,,,,,,,,,,,,,,,,,Hospital Besut,,,,HBST,5.7606,102.5033,Terengganu
hospitals,,,,,,,,,,,,,,,,,,,Queen Elizabeth Hospital 1,,,,HQE1,5.9592,116.0711,Sabah
hospitals,,,,,,,,,,,,,,,,,,,Queen Elizabeth Hospital 2,,,,HQE2,5.9558,116.0894,Sabah
hospitals,,,,,,,,,,,,,,,,,,,SARAWAK GENERAL HOSPITAL,,,,SGH,1.5439,110.3369,Sarawak
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Cheras,,,,CAC,3.0336,101.7619,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Hospital Islam Az-Zahrah (Bangi),,,,HIAZ,2.9614,101.7547,Selangor
hospitals,,,,,,,,,,,,,,,,,,,Columbia Asia Bukit Jalil,,,,CABJ,3.0531,101.6733,KL
hospitals,,,,,,,,,,,,,,,,,,,Kajang Plaza Medical Centre (KPMC Kajang),,,,KPMCK,2.9917,101.7867,Selangor
